-157.079321 -166.623370 4.861415e-03 0
-158.520807 -161.923510 4.861726e-03 0
-118.900615 -169.282788 4.859114e-03 8
-154.985049 -119.028592 4.913393e-03 1
-140.591560 -143.432967 4.858862e-03 0
-147.222913 -153.782561 4.861337e-03 0
-97.557753 -52.047677 3.760850e-03 10
-129.227613 -176.325072 4.865314e-03 8
-149.747313 -165.176679 4.860031e-03 0
-166.976125 -69.273337 4.695321e-03 2
-100.432246 -59.045793 3.710074e-03 10
-129.425285 -36.341119 3.905164e-03 11
-151.110723 -148.943349 4.858773e-03 0
-114.761155 -172.455908 4.859483e-03 8
-109.554285 -148.559046 4.863474e-03 8
-124.571975 -107.145586 5.013915e-03 9
-92.214258 -35.972854 4.011603e-03 11
-157.299804 -172.777042 4.863636e-03 0
-159.630871 -170.911329 4.861883e-03 0
-83.124848 -81.989937 4.363373e-03 18
-119.464045 -39.708927 4.843078e-03 11
-116.421957 -29.412839 6.560392e-03 11
-160.914298 -167.514729 4.861825e-03 0
-131.399334 -174.920831 4.865791e-03 8
-74.472216 -101.642503 4.659055e-03 17
-103.310072 -32.715218 1.225695e-02 11
-106.870349 -46.555668 3.554995e-03 10
-127.114414 -138.045414 4.864688e-03 8
-152.146682 -172.284476 4.859549e-03 0
-103.907024 -132.978137 4.864086e-03 9
-158.092832 -58.931196 4.872267e-03 2
-140.129719 -159.074141 4.860377e-03 0
-148.725994 -170.643635 4.857386e-03 0
-137.167990 -159.080462 4.860150e-03 0
-117.824472 -110.757134 4.995340e-03 9
-132.585774 -53.202182 4.947807e-03 10
-111.860106 -107.472680 4.769409e-03 9
-136.220434 -175.228203 4.864071e-03 0
-140.340205 -50.742520 5.109706e-03 2
-136.214683 -83.198505 4.552812e-03 2
-137.497332 -167.950672 4.861420e-03 0
-168.505148 -114.884757 4.823270e-03 1
-146.292871 -65.580882 4.936221e-03 2
-138.632035 -112.811963 4.881234e-03 1
-152.153303 -150.926386 4.857313e-03 0
-131.370740 -167.057896 4.863450e-03 8
-119.252112 -167.555804 4.860002e-03 8
-152.319906 -74.974906 4.855460e-03 2
-158.836317 -103.220606 4.913807e-03 1
-134.061451 -171.211375 4.865570e-03 8
-136.940252 -173.801401 4.863825e-03 0
-162.073833 -169.124157 4.861624e-03 0
-141.126371 -51.611165 5.038839e-03 2
-152.888830 -151.028877 4.855812e-03 0
-148.716655 -166.708024 4.859883e-03 0
-153.663177 -175.130981 4.859873e-03 0
-128.714639 -175.060458 4.865296e-03 8
-120.987979 -57.795640 4.236486e-03 10
-175.711100 -175.699280 4.861507e-03 0
-154.492562 -167.521389 4.863239e-03 0
-149.239793 -173.977795 4.857925e-03 0
-97.411480 -172.589842 4.861564e-03 8
-130.566753 -64.896047 1.064967e-02 10
-142.198835 -90.123707 4.652780e-03 1
-138.959434 -133.507642 4.860652e-03 1
-118.198396 -72.860414 4.598392e-03 10
-142.533668 -167.968834 4.859790e-03 0
-116.749443 -108.921421 4.989338e-03 9
-167.657966 -154.209215 4.860318e-03 0
-174.581041 -164.926575 4.862523e-03 0
-159.025917 -126.145842 4.909903e-03 1
-103.615890 -173.295872 4.861787e-03 8
-166.505932 -171.790730 4.862298e-03 0
-144.208642 -93.271816 4.800172e-03 1
-124.438857 -82.392744 4.798228e-03 10
-133.717590 -62.191668 1.021817e-02 10
-150.147978 -174.183094 4.857887e-03 0
-136.057666 -115.654788 4.866811e-03 1
-151.790797 -159.953810 4.860430e-03 0
-127.777993 -108.754527 4.822371e-03 9
-143.329012 -172.679940 4.858297e-03 0
-130.551322 -152.047534 4.859331e-03 8
-131.584493 -164.405743 4.861549e-03 8
-154.823863 -166.608160 4.863192e-03 0
-152.974502 -84.743546 4.577859e-03 2
-157.208419 -172.947320 4.863643e-03 0
-135.753593 -147.698323 4.858762e-03 0
-128.083176 -166.273968 4.861740e-03 8
-167.110588 -90.644080 5.208220e-03 1
-143.821166 -98.751072 4.939732e-03 1
-152.477441 -166.158287 4.861117e-03 0
-156.966860 -104.247924 4.928709e-03 1
-150.275559 -157.546136 4.860048e-03 0
-150.292158 -109.069062 4.913365e-03 1
-115.862539 -93.348376 4.755481e-03 9
-137.179232 -170.076729 4.863392e-03 0
-153.811009 -95.890486 4.838143e-03 1
-149.803946 -174.711479 4.857900e-03 0
-161.156350 -101.201611 4.931115e-03 1
-160.814503 -98.653320 4.925568e-03 1
-146.058075 -118.218620 4.862507e-03 1
-120.040554 -87.684632 4.644410e-03 10
-156.905062 -173.674733 4.863655e-03 0
-154.500356 -162.116711 4.861045e-03 0
-126.553873 -173.068628 4.863973e-03 8
-122.215681 -106.973227 5.054053e-03 9
-123.243139 -159.539162 4.860868e-03 8
-134.283789 -165.518984 4.862073e-03 8
-102.061652 -99.150119 4.647772e-03 9
